Isolate_ID,Organism,Source,Antibiotic,MIC,Interpretation,Scored_Resistance,ESBL,MAR_Index,Antibiotic_Class
EC_DWR3C9,Klebsiella pneumoniae ssp pneumoniae,DW,NIT,32.0,0,1,2,0.05,Furanes
EC_DWR3C9,Klebsiella pneumoniae ssp pneumoniae,DW,ENR,0.12,0,1,2,0.05,Fluoroquinolone
EC_DWR3C9,Klebsiella pneumoniae ssp pneumoniae,DW,GEN,1.0,0,1,2,0.05,Aminoglycoside
EC_DWR3C9,Klebsiella pneumoniae ssp pneumoniae,DW,TET,1.0,0,1,2,0.05,Tetracycline
EC_DWR3C9,Klebsiella pneumoniae ssp pneumoniae,DW,IME,0.25,0,1,2,0.05,Carbapenem
EC_DWR3C9,Klebsiella pneumoniae ssp pneumoniae,DW,AMI,2.0,0,1,2,0.05,Aminoglycoside
VC_DWR1C1,Enterobacter cloacae complex,DW,AMO,4.0,2,4,0,0.21,Penicillin + β-lactamase inhibitor
VC_DWR1C1,Enterobacter cloacae complex,DW,TR/SL,20.0,0,4,0,0.21,Diaminopyrimidines/Sulfonamide
VC_DWR1C1,Enterobacter cloacae complex,DW,CFX,64,2,4,0,0.21,Cephalosporin
VC_DWR1C1,Enterobacter cloacae complex,DW,CHL,16.0,1,4,0,0.21,Phenicols
VC_DWR1C1,Enterobacter cloacae complex,DW,DOX,2.0,0,4,0,0.21,Tetracycline
VC_DWR1C1,Enterobacter cloacae complex,DW,NIT,128.0,2,4,0,0.21,Furanes
VC_DWR1C1,Enterobacter cloacae complex,DW,ENR,0.12,0,4,0,0.21,Fluoroquinolone
VC_DWR1C1,Enterobacter cloacae complex,DW,GEN,1.0,0,4,0,0.21,Aminoglycoside
VC_DWR1C1,Enterobacter cloacae complex,DW,TET,2.0,0,4,0,0.21,Tetracycline
VC_DWR1C1,Enterobacter cloacae complex,DW,IME,0.25,0,4,0,0.21,Carbapenem
VC_DWR1C1,Enterobacter cloacae complex,DW,AMI,2.0,0,4,0,0.21,Aminoglycoside
VC_DWR1C2,Enterobacter cloacae complex,DW,AMO,32.0,2,3,0,0.16,Penicillin + β-lactamase inhibitor
VC_DWR1C2,Enterobacter cloacae complex,DW,TR/SL,20.0,0,3,0,0.16,Diaminopyrimidines/Sulfonamide
VC_DWR1C2,Enterobacter cloacae complex,DW,CFX,64,2,3,0,0.16,Cephalosporin
VC_DWR1C2,Enterobacter cloacae complex,DW,CHL,16.0,1,3,0,0.16,Phenicols
VC_DWR1C2,Enterobacter cloacae complex,DW,DOX,4.0,0,3,0,0.16,Tetracycline
VC_DWR1C2,Enterobacter cloacae complex,DW,NIT,64.0,1,3,0,0.16,Furanes
VC_DWR1C2,Enterobacter cloacae complex,DW,ENR,0.12,0,3,0,0.16,Fluoroquinolone
VC_DWR1C2,Enterobacter cloacae complex,DW,GEN,1.0,0,3,0,0.16,Aminoglycoside
VC_DWR1C2,Enterobacter cloacae complex,DW,TET,2.0,0,3,0,0.16,Tetracycline
VC_DWR1C2,Enterobacter cloacae complex,DW,IME,0.25,0,3,0,0.16,Carbapenem
VC_DWR1C2,Enterobacter cloacae complex,DW,AMI,2.0,0,3,0,0.16,Aminoglycoside
VC_DWR1C3,Enterobacter cloacae complex,DW,AMO,4.0,2,4,0,0.21,Penicillin + β-lactamase inhibitor
VC_DWR1C3,Enterobacter cloacae complex,DW,TR/SL,20.0,0,4,0,0.21,Diaminopyrimidines/Sulfonamide
VC_DWR1C3,Enterobacter cloacae complex,DW,CFX,64,2,4,0,0.21,Cephalosporin
VC_DWR1C3,Enterobacter cloacae complex,DW,CHL,16.0,1,4,0,0.21,Phenicols
VC_DWR1C3,Enterobacter cloacae complex,DW,DOX,2.0,0,4,0,0.21,Tetracycline
VC_DWR1C3,Enterobacter cloacae complex,DW,NIT,128.0,2,4,0,0.21,Furanes
VC_DWR1C3,Enterobacter cloacae complex,DW,ENR,0.12,0,4,0,0.21,Fluoroquinolone
VC_DWR1C3,Enterobacter cloacae complex,DW,GEN,1.0,0,4,0,0.21,Aminoglycoside
VC_DWR1C3,Enterobacter cloacae complex,DW,TET,2.0,0,4,0,0.21,Tetracycline
VC_DWR1C3,Enterobacter cloacae complex,DW,IME,0.25,0,4,0,0.21,Carbapenem
VC_DWR1C3,Enterobacter cloacae complex,DW,AMI,2.0,0,4,0,0.21,Aminoglycoside
VC_DWR1C5,Enterobacter cloacae complex,DW,AMO,4.0,2,4,0,0.21,Penicillin + β-lactamase inhibitor
VC_DWR1C5,Enterobacter cloacae complex,DW,TR/SL,20.0,0,4,0,0.21,Diaminopyrimidines/Sulfonamide
VC_DWR1C5,Enterobacter cloacae complex,DW,CFX,64,2,4,0,0.21,Cephalosporin
VC_DWR1C5,Enterobacter cloacae complex,DW,CHL,16.0,1,4,0,0.21,Phenicols
VC_DWR1C5,Enterobacter cloacae complex,DW,DOX,2.0,0,4,0,0.21,Tetracycline
VC_DWR1C5,Enterobacter cloacae complex,DW,NIT,128.0,2,4,0,0.21,Furanes
VC_DWR1C5,Enterobacter cloacae complex,DW,ENR,0.12,0,4,0,0.21,Fluoroquinolone
VC_DWR1C5,Enterobacter cloacae complex,DW,GEN,1.0,0,4,0,0.21,Aminoglycoside
VC_DWR1C5,Enterobacter cloacae complex,DW,TET,2.0,0,4,0,0.21,Tetracycline
VC_DWR1C5,Enterobacter cloacae complex,DW,IME,0.25,0,4,0,0.21,Carbapenem
VC_DWR1C5,Enterobacter cloacae complex,DW,AMI,2.0,0,4,0,0.21,Aminoglycoside
VC_DWR1C6,Klebsiella pneumoniae ssp pneumoniae,DW,AMO,2.0,0,1,2,0.05,Penicillin + β-lactamase inhibitor
VC_DWR1C6,Klebsiella pneumoniae ssp pneumoniae,DW,TR/SL,20.0,0,1,2,0.05,Diaminopyrimidines/Sulfonamide
VC_DWR1C6,Klebsiella pneumoniae ssp pneumoniae,DW,CFX,4,0,1,2,0.05,Cephalosporin
VC_DWR1C6,Klebsiella pneumoniae ssp pneumoniae,DW,CHL,2.0,0,1,2,0.05,Phenicols
VC_DWR1C6,Klebsiella pneumoniae ssp pneumoniae,DW,AMP,32.0,2,1,2,0.05,Penicillin
VC_DWR1C6,Klebsiella pneumoniae ssp pneumoniae,DW,DOX,1.0,0,1,2,0.05,Tetracycline
VC_DWR1C6,Klebsiella pneumoniae ssp pneumoniae,DW,NIT,64.0,1,1,2,0.05,Furanes
VC_DWR1C6,Klebsiella pneumoniae ssp pneumoniae,DW,ENR,0.12,0,1,2,0.05,Fluoroquinolone
VC_DWR1C6,Klebsiella pneumoniae ssp pneumoniae,DW,GEN,1.0,0,1,2,0.05,Aminoglycoside
VC_DWR1C6,Klebsiella pneumoniae ssp pneumoniae,DW,TET,1.0,0,1,2,0.05,Tetracycline
VC_DWR1C6,Klebsiella pneumoniae ssp pneumoniae,DW,IME,0.25,0,1,2,0.05,Carbapenem
VC_DWR1C6,Klebsiella pneumoniae ssp pneumoniae,DW,AMI,2.0,0,1,2,0.05,Aminoglycoside
VC_DWR2C1,Enterobacter cloacae complex,DW,AMO,4.0,2,3,0,0.15,Penicillin + β-lactamase inhibitor
VC_DWR2C1,Enterobacter cloacae complex,DW,TR/SL,20.0,0,3,0,0.15,Diaminopyrimidines/Sulfonamide
VC_DWR2C1,Enterobacter cloacae complex,DW,CFX,16,2,3,0,0.15,Cephalosporin
VC_DWR2C1,Enterobacter cloacae complex,DW,CHL,8.0,0,3,0,0.15,Phenicols
VC_DWR2C1,Enterobacter cloacae complex,DW,DOX,2.0,0,3,0,0.15,Tetracycline
VC_DWR2C1,Enterobacter cloacae complex,DW,NIT,64.0,1,3,0,0.15,Furanes
VC_DWR2C1,Enterobacter cloacae complex,DW,ENR,0.12,0,3,0,0.15,Fluoroquinolone
VC_DWR2C1,Enterobacter cloacae complex,DW,GEN,1.0,0,3,0,0.15,Aminoglycoside
VC_DWR2C1,Enterobacter cloacae complex,DW,TET,2.0,0,3,0,0.15,Tetracycline
VC_DWR2C1,Enterobacter cloacae complex,DW,IME,0.25,0,3,0,0.15,Carbapenem
VC_DWR2C1,Enterobacter cloacae complex,DW,AMI,2.0,0,3,0,0.15,Aminoglycoside
VC_DWR2C2,Enterobacter cloacae complex,DW,AMO,4.0,2,5,0,0.26,Penicillin + β-lactamase inhibitor
VC_DWR2C2,Enterobacter cloacae complex,DW,TR/SL,20.0,0,5,0,0.26,Diaminopyrimidines/Sulfonamide
VC_DWR2C2,Enterobacter cloacae complex,DW,CFX,64,2,5,0,0.26,Cephalosporin
VC_DWR2C2,Enterobacter cloacae complex,DW,CHL,16.0,1,5,0,0.26,Phenicols
VC_DWR2C2,Enterobacter cloacae complex,DW,DOX,2.0,0,5,0,0.26,Tetracycline
VC_DWR2C2,Enterobacter cloacae complex,DW,NIT,128.0,2,5,0,0.26,Furanes
VC_DWR2C2,Enterobacter cloacae complex,DW,ENR,0.12,0,5,0,0.26,Fluoroquinolone
VC_DWR2C2,Enterobacter cloacae complex,DW,GEN,1.0,0,5,0,0.26,Aminoglycoside
VC_DWR2C2,Enterobacter cloacae complex,DW,TET,2.0,0,5,0,0.26,Tetracycline
VC_DWR2C2,Enterobacter cloacae complex,DW,IME,0.25,0,5,0,0.26,Carbapenem
VC_DWR2C2,Enterobacter cloacae complex,DW,AMI,2.0,0,5,0,0.26,Aminoglycoside
VC_DWR3C2,Enterobacter cloacae complex,DW,AMO,2.0,2,3,0,0.15,Penicillin + β-lactamase inhibitor
VC_DWR3C2,Enterobacter cloacae complex,DW,TR/SL,20.0,0,3,0,0.15,Diaminopyrimidines/Sulfonamide
VC_DWR3C2,Enterobacter cloacae complex,DW,CFX,16,2,3,0,0.15,Cephalosporin
VC_DWR3C2,Enterobacter cloacae complex,DW,CHL,16.0,1,3,0,0.15,Phenicols
VC_DWR3C2,Enterobacter cloacae complex,DW,DOX,2.0,0,3,0,0.15,Tetracycline
VC_DWR3C2,Enterobacter cloacae complex,DW,NIT,64.0,1,3,0,0.15,Furanes
VC_DWR3C2,Enterobacter cloacae complex,DW,ENR,0.12,0,3,0,0.15,Fluoroquinolone
VC_DWR3C2,Enterobacter cloacae complex,DW,GEN,1.0,0,3,0,0.15,Aminoglycoside
VC_DWR3C2,Enterobacter cloacae complex,DW,TET,2.0,0,3,0,0.15,Tetracycline
VC_DWR3C2,Enterobacter cloacae complex,DW,IME,0.25,0,3,0,0.15,Carbapenem
VC_DWR3C2,Enterobacter cloacae complex,DW,AMI,2.0,0,3,0,0.15,Aminoglycoside
VC_DWR3C3,Enterobacter cloacae complex,DW,AMO,32.0,2,6,0,0.32,Penicillin + β-lactamase inhibitor
VC_DWR3C3,Enterobacter cloacae complex,DW,TR/SL,20.0,0,6,0,0.32,Diaminopyrimidines/Sulfonamide
VC_DWR3C3,Enterobacter cloacae complex,DW,CFX,64,2,6,0,0.32,Cephalosporin
VC_DWR3C3,Enterobacter cloacae complex,DW,CHL,16.0,1,6,0,0.32,Phenicols
VC_DWR3C3,Enterobacter cloacae complex,DW,DOX,16.0,2,6,0,0.32,Tetracycline
VC_DWR3C3,Enterobacter cloacae complex,DW,NIT,128.0,2,6,0,0.32,Furanes
VC_DWR3C3,Enterobacter cloacae complex,DW,ENR,0.12,0,6,0,0.32,Fluoroquinolone
VC_DWR3C3,Enterobacter cloacae complex,DW,GEN,1.0,0,6,0,0.32,Aminoglycoside
VC_DWR3C3,Enterobacter cloacae complex,DW,TET,16.0,2,6,0,0.32,Tetracycline
VC_DWR3C3,Enterobacter cloacae complex,DW,IME,0.25,0,6,0,0.32,Carbapenem
VC_DWR3C3,Enterobacter cloacae complex,DW,AMI,2.0,0,6,0,0.32,Aminoglycoside
EC_LWR1C6,Klebsiella pneumoniae ssp pneumoniae,LW,AMO,2.0,0,2,2,0.09,Penicillin + β-lactamase inhibitor
EC_LWR1C6,Klebsiella pneumoniae ssp pneumoniae,LW,TR/SL,20.0,0,2,2,0.09,Diaminopyrimidines/Sulfonamide
EC_LWR1C6,Klebsiella pneumoniae ssp pneumoniae,LW,CFX,4,0,2,2,0.09,Cephalosporin
EC_LWR1C6,Klebsiella pneumoniae ssp pneumoniae,LW,CHL,2.0,0,2,2,0.09,Phenicols
EC_LWR1C6,Klebsiella pneumoniae ssp pneumoniae,LW,AMP,32.0,2,2,2,0.09,Penicillin
EC_LWR1C6,Klebsiella pneumoniae ssp pneumoniae,LW,DOX,1.0,1,2,2,0.09,Tetracycline
EC_LWR1C6,Klebsiella pneumoniae ssp pneumoniae,LW,NIT,32.0,0,2,2,0.09,Furanes
EC_LWR1C6,Klebsiella pneumoniae ssp pneumoniae,LW,ENR,0.12,0,2,2,0.09,Fluoroquinolone
EC_LWR1C6,Klebsiella pneumoniae ssp pneumoniae,LW,GEN,1.0,0,2,2,0.09,Aminoglycoside
EC_LWR1C6,Klebsiella pneumoniae ssp pneumoniae,LW,TET,16.0,2,2,2,0.09,Tetracycline
EC_LWR1C6,Klebsiella pneumoniae ssp pneumoniae,LW,IME,0.25,0,2,2,0.09,Carbapenem
EC_LWR1C6,Klebsiella pneumoniae ssp pneumoniae,LW,AMI,2.0,0,2,2,0.09,Aminoglycoside
EC_LWR2C1,Enterobacter cloacae complex,LW,AMO,32.0,2,3,0,0.15,Penicillin + β-lactamase inhibitor
EC_LWR2C1,Enterobacter cloacae complex,LW,TR/SL,20.0,0,3,0,0.15,Diaminopyrimidines/Sulfonamide
EC_LWR2C1,Enterobacter cloacae complex,LW,CFX,64,2,3,0,0.15,Cephalosporin
EC_LWR2C1,Enterobacter cloacae complex,LW,CHL,4.0,0,3,0,0.15,Phenicols
EC_LWR2C1,Enterobacter cloacae complex,LW,DOX,1.0,0,3,0,0.15,Tetracycline
EC_LWR2C1,Enterobacter cloacae complex,LW,NIT,64.0,1,3,0,0.15,Furanes
EC_LWR2C1,Enterobacter cloacae complex,LW,ENR,0.12,0,3,0,0.15,Fluoroquinolone
EC_LWR2C1,Enterobacter cloacae complex,LW,GEN,1.0,0,3,0,0.15,Aminoglycoside
EC_LWR2C1,Enterobacter cloacae complex,LW,TET,1.0,0,3,0,0.15,Tetracycline
EC_LWR2C1,Enterobacter cloacae complex,LW,IME,0.25,0,3,0,0.15,Carbapenem
EC_LWR2C1,Enterobacter cloacae complex,LW,AMI,2.0,0,3,0,0.15,Aminoglycoside
EC_LWR2C3,Escherichia coli,LW,AMO,2.0,0,0,2,0.0,Penicillin + β-lactamase inhibitor
EC_LWR2C3,Escherichia coli,LW,TR/SL,20.0,0,0,2,0.0,Diaminopyrimidines/Sulfonamide
EC_LWR2C3,Escherichia coli,LW,CFX,8,0,0,2,0.0,Cephalosporin
EC_LWR2C3,Escherichia coli,LW,CHL,8.0,0,0,2,0.0,Phenicols
EC_LWR2C3,Escherichia coli,LW,AMP,4.0,0,0,2,0.0,Penicillin
EC_LWR2C3,Escherichia coli,LW,DOX,2.0,0,0,2,0.0,Tetracycline
EC_LWR2C3,Escherichia coli,LW,NIT,16.0,0,0,2,0.0,Furanes
EC_LWR2C3,Escherichia coli,LW,ENR,0.12,0,0,2,0.0,Fluoroquinolone
EC_LWR2C3,Escherichia coli,LW,GEN,1.0,0,0,2,0.0,Aminoglycoside
EC_LWR2C3,Escherichia coli,LW,TET,1.0,0,0,2,0.0,Tetracycline
EC_LWR2C3,Escherichia coli,LW,IME,0.25,0,0,2,0.0,Carbapenem
EC_LWR2C3,Escherichia coli,LW,AMI,2.0,0,0,2,0.0,Aminoglycoside
EC_LWR2C4,Escherichia coli,LW,AMO,2.0,0,0,2,0.0,Penicillin + β-lactamase inhibitor
EC_LWR2C4,Escherichia coli,LW,TR/SL,20.0,0,0,2,0.0,Diaminopyrimidines/Sulfonamide
EC_LWR2C4,Escherichia coli,LW,CFX,8,0,0,2,0.0,Cephalosporin
EC_LWR2C4,Escherichia coli,LW,CHL,8.0,0,0,2,0.0,Phenicols
EC_LWR2C4,Escherichia coli,LW,AMP,2.0,0,0,2,0.0,Penicillin
EC_LWR2C4,Escherichia coli,LW,DOX,2.0,0,0,2,0.0,Tetracycline
EC_LWR2C4,Escherichia coli,LW,NIT,16.0,0,0,2,0.0,Furanes
EC_LWR2C4,Escherichia coli,LW,ENR,0.12,0,0,2,0.0,Fluoroquinolone
EC_LWR2C4,Escherichia coli,LW,GEN,1.0,0,0,2,0.0,Aminoglycoside
EC_LWR2C4,Escherichia coli,LW,TET,1.0,0,0,2,0.0,Tetracycline
EC_LWR2C4,Escherichia coli,LW,IME,0.25,0,0,2,0.0,Carbapenem
EC_LWR2C4,Escherichia coli,LW,AMI,2.0,0,0,2,0.0,Aminoglycoside
EC_LWR2C5,Klebsiella pneumoniae ssp pneumoniae,LW,AMO,32.0,2,10,2,0.5,Penicillin + β-lactamase inhibitor
EC_LWR2C5,Klebsiella pneumoniae ssp pneumoniae,LW,TR/SL,320.0,2,10,2,0.5,Diaminopyrimidines/Sulfonamide
EC_LWR2C5,Klebsiella pneumoniae ssp pneumoniae,LW,CFX,64,2,10,2,0.5,Cephalosporin
EC_LWR2C5,Klebsiella pneumoniae ssp pneumoniae,LW,CHL,2.0,0,10,2,0.5,Phenicols
EC_LWR2C5,Klebsiella pneumoniae ssp pneumoniae,LW,AMP,32.0,2,10,2,0.5,Penicillin
EC_LWR2C5,Klebsiella pneumoniae ssp pneumoniae,LW,DOX,16.0,2,10,2,0.5,Tetracycline
EC_LWR2C5,Klebsiella pneumoniae ssp pneumoniae,LW,NIT,64.0,1,10,2,0.5,Furanes
EC_LWR2C5,Klebsiella pneumoniae ssp pneumoniae,LW,ENR,1.0,1,10,2,0.5,Fluoroquinolone
EC_LWR2C5,Klebsiella pneumoniae ssp pneumoniae,LW,GEN,1.0,0,10,2,0.5,Aminoglycoside
EC_LWR2C5,Klebsiella pneumoniae ssp pneumoniae,LW,TET,16.0,2,10,2,0.5,Tetracycline
EC_LWR2C5,Klebsiella pneumoniae ssp pneumoniae,LW,IME,0.25,0,10,2,0.5,Carbapenem
EC_LWR2C5,Klebsiella pneumoniae ssp pneumoniae,LW,AMI,2.0,0,10,2,0.5,Aminoglycoside
EC_LWR2C6,Klebsiella pneumoniae ssp pneumoniae,LW,AMO,32.0,2,10,2,0.5,Penicillin + β-lactamase inhibitor
EC_LWR2C6,Klebsiella pneumoniae ssp pneumoniae,LW,TR/SL,320.0,2,10,2,0.5,Diaminopyrimidines/Sulfonamide
EC_LWR2C6,Klebsiella pneumoniae ssp pneumoniae,LW,CFX,64,2,10,2,0.5,Cephalosporin
EC_LWR2C6,Klebsiella pneumoniae ssp pneumoniae,LW,CHL,4.0,0,10,2,0.5,Phenicols
EC_LWR2C6,Klebsiella pneumoniae ssp pneumoniae,LW,AMP,32.0,2,10,2,0.5,Penicillin
EC_LWR2C6,Klebsiella pneumoniae ssp pneumoniae,LW,DOX,16.0,2,10,2,0.5,Tetracycline
EC_LWR2C6,Klebsiella pneumoniae ssp pneumoniae,LW,NIT,64.0,1,10,2,0.5,Furanes
EC_LWR2C6,Klebsiella pneumoniae ssp pneumoniae,LW,ENR,1.0,1,10,2,0.5,Fluoroquinolone
EC_LWR2C6,Klebsiella pneumoniae ssp pneumoniae,LW,GEN,1.0,0,10,2,0.5,Aminoglycoside
EC_LWR2C6,Klebsiella pneumoniae ssp pneumoniae,LW,TET,16.0,2,10,2,0.5,Tetracycline
EC_LWR2C6,Klebsiella pneumoniae ssp pneumoniae,LW,IME,0.25,0,10,2,0.5,Carbapenem
EC_LWR2C6,Klebsiella pneumoniae ssp pneumoniae,LW,AMI,2.0,0,10,2,0.5,Aminoglycoside
EC_LWR3C4,Escherichia coli,LW,AMO,2.0,0,2,2,0.09,Penicillin + β-lactamase inhibitor
EC_LWR3C4,Escherichia coli,LW,TR/SL,20.0,0,2,2,0.09,Diaminopyrimidines/Sulfonamide
EC_LWR3C4,Escherichia coli,LW,CFX,8,0,2,2,0.09,Cephalosporin
EC_LWR3C4,Escherichia coli,LW,CHL,2.0,0,2,2,0.09,Phenicols
EC_LWR3C4,Escherichia coli,LW,AMP,2.0,0,2,2,0.09,Penicillin
EC_LWR3C4,Escherichia coli,LW,DOX,16.0,2,2,2,0.09,Tetracycline
EC_LWR3C4,Escherichia coli,LW,NIT,16.0,0,2,2,0.09,Furanes
EC_LWR3C4,Escherichia coli,LW,ENR,0.12,0,2,2,0.09,Fluoroquinolone
EC_LWR3C4,Escherichia coli,LW,GEN,1.0,0,2,2,0.09,Aminoglycoside
EC_LWR3C4,Escherichia coli,LW,TET,16.0,2,2,2,0.09,Tetracycline
EC_LWR3C4,Escherichia coli,LW,IME,0.25,0,2,2,0.09,Carbapenem
EC_LWR3C4,Escherichia coli,LW,AMI,2.0,0,2,2,0.09,Aminoglycoside
EC_LWR3C8,Enterobacter cloacae complex,LW,AMO,32.0,2,3,0,0.14,Penicillin + β-lactamase inhibitor
EC_LWR3C8,Enterobacter cloacae complex,LW,TR/SL,20.0,0,3,0,0.14,Diaminopyrimidines/Sulfonamide
EC_LWR3C8,Enterobacter cloacae complex,LW,CFX,64,2,3,0,0.14,Cephalosporin
EC_LWR3C8,Enterobacter cloacae complex,LW,CHL,4.0,0,3,0,0.14,Phenicols
EC_LWR3C8,Enterobacter cloacae complex,LW,DOX,2.0,0,3,0,0.14,Tetracycline
EC_LWR3C8,Enterobacter cloacae complex,LW,NIT,64.0,1,3,0,0.14,Furanes
EC_LWR3C8,Enterobacter cloacae complex,LW,ENR,0.12,0,3,0,0.14,Fluoroquinolone
EC_LWR3C8,Enterobacter cloacae complex,LW,GEN,1.0,0,3,0,0.14,Aminoglycoside
EC_LWR3C8,Enterobacter cloacae complex,LW,TET,1.0,0,3,0,0.14,Tetracycline
EC_LWR3C8,Enterobacter cloacae complex,LW,IME,0.25,0,3,0,0.14,Carbapenem
EC_LWR3C8,Enterobacter cloacae complex,LW,AMI,2.0,0,3,0,0.14,Aminoglycoside
VC_LWR1C11,Vibrio cholerae,LW,AMO,2.0,0,1,0,0.06,Penicillin + β-lactamase inhibitor
VC_LWR1C11,Vibrio cholerae,LW,TR/SL,20.0,0,1,0,0.06,Diaminopyrimidines/Sulfonamide
VC_LWR1C11,Vibrio cholerae,LW,CHL,2.0,0,1,0,0.06,Phenicols
VC_LWR1C11,Vibrio cholerae,LW,AMP,32.0,2,1,0,0.06,Penicillin
VC_LWR1C11,Vibrio cholerae,LW,DOX,0.5,0,1,0,0.06,Tetracycline
VC_LWR1C11,Vibrio cholerae,LW,ENR,0.12,0,1,0,0.06,Fluoroquinolone
VC_LWR1C11,Vibrio cholerae,LW,GEN,1.0,0,1,0,0.06,Aminoglycoside
VC_LWR1C11,Vibrio cholerae,LW,TET,1.0,0,1,0,0.06,Tetracycline
VC_LWR1C11,Vibrio cholerae,LW,IME,0.25,0,1,0,0.06,Carbapenem
VC_LWR1C11,Vibrio cholerae,LW,AMI,2.0,0,1,0,0.06,Aminoglycoside
VC_LWR2C5,Escherichia coli,LW,AMO,2.0,0,2,1,0.11,Penicillin + β-lactamase inhibitor
VC_LWR2C5,Escherichia coli,LW,CFX,8,0,2,1,0.11,Cephalosporin
VC_LWR2C5,Escherichia coli,LW,CHL,2.0,0,2,1,0.11,Phenicols
VC_LWR2C5,Escherichia coli,LW,DOX,0.5,0,2,1,0.11,Tetracycline
VC_LWR2C5,Escherichia coli,LW,NIT,16.0,0,2,1,0.11,Furanes
VC_LWR2C5,Escherichia coli,LW,ENR,0.25,0,2,1,0.11,Fluoroquinolone
VC_LWR2C5,Escherichia coli,LW,GEN,1.0,0,2,1,0.11,Aminoglycoside
VC_LWR2C5,Escherichia coli,LW,TET,1.0,0,2,1,0.11,Tetracycline
VC_LWR2C5,Escherichia coli,LW,IME,0.25,0,2,1,0.11,Carbapenem
VC_LWR2C5,Escherichia coli,LW,AMI,2.0,0,2,1,0.11,Aminoglycoside
VC_LWR3C1,Enterobacter cloacae complex,LW,AMO,2.0,2,4,0,0.2,Penicillin + β-lactamase inhibitor
VC_LWR3C1,Enterobacter cloacae complex,LW,TR/SL,20.0,0,4,0,0.2,Diaminopyrimidines/Sulfonamide
VC_LWR3C1,Enterobacter cloacae complex,LW,CFX,16,2,4,0,0.2,Cephalosporin
VC_LWR3C1,Enterobacter cloacae complex,LW,CHL,16.0,1,4,0,0.2,Phenicols
VC_LWR3C1,Enterobacter cloacae complex,LW,DOX,2.0,0,4,0,0.2,Tetracycline
VC_LWR3C1,Enterobacter cloacae complex,LW,NIT,128.0,2,4,0,0.2,Furanes
VC_LWR3C1,Enterobacter cloacae complex,LW,ENR,0.12,0,4,0,0.2,Fluoroquinolone
VC_LWR3C1,Enterobacter cloacae complex,LW,GEN,1.0,0,4,0,0.2,Aminoglycoside
VC_LWR3C1,Enterobacter cloacae complex,LW,TET,2.0,0,4,0,0.2,Tetracycline
VC_LWR3C1,Enterobacter cloacae complex,LW,IME,0.25,0,4,0,0.2,Carbapenem
VC_LWR3C1,Enterobacter cloacae complex,LW,AMI,2.0,0,4,0,0.2,Aminoglycoside
VC_LWR3C2,Enterobacter cloacae complex,LW,AMO,32.0,2,4,0,0.21,Penicillin + β-lactamase inhibitor
VC_LWR3C2,Enterobacter cloacae complex,LW,TR/SL,20.0,0,4,0,0.21,Diaminopyrimidines/Sulfonamide
VC_LWR3C2,Enterobacter cloacae complex,LW,CFX,64,2,4,0,0.21,Cephalosporin
VC_LWR3C2,Enterobacter cloacae complex,LW,CHL,8.0,0,4,0,0.21,Phenicols
VC_LWR3C2,Enterobacter cloacae complex,LW,DOX,4.0,0,4,0,0.21,Tetracycline
VC_LWR3C2,Enterobacter cloacae complex,LW,NIT,128.0,2,4,0,0.21,Furanes
VC_LWR3C2,Enterobacter cloacae complex,LW,ENR,0.12,0,4,0,0.21,Fluoroquinolone
VC_LWR3C2,Enterobacter cloacae complex,LW,GEN,1.0,0,4,0,0.21,Aminoglycoside
VC_LWR3C2,Enterobacter cloacae complex,LW,TET,2.0,0,4,0,0.21,Tetracycline
VC_LWR3C2,Enterobacter cloacae complex,LW,IME,0.25,0,4,0,0.21,Carbapenem
VC_LWR3C2,Enterobacter cloacae complex,LW,AMI,2.0,0,4,0,0.21,Aminoglycoside
VC_LWR3C3,Vibrio vulnificus,LW,AMO,32.0,2,6,0,0.32,Penicillin + β-lactamase inhibitor
VC_LWR3C3,Vibrio vulnificus,LW,TR/SL,20.0,0,6,0,0.32,Diaminopyrimidines/Sulfonamide
VC_LWR3C3,Vibrio vulnificus,LW,CFX,64,2,6,0,0.32,Cephalosporin
VC_LWR3C3,Vibrio vulnificus,LW,CHL,16.0,1,6,0,0.32,Phenicols
VC_LWR3C3,Vibrio vulnificus,LW,DOX,16.0,2,6,0,0.32,Tetracycline
VC_LWR3C3,Vibrio vulnificus,LW,NIT,128.0,2,6,0,0.32,Furanes
VC_LWR3C3,Vibrio vulnificus,LW,ENR,0.12,0,6,0,0.32,Fluoroquinolone
VC_LWR3C3,Vibrio vulnificus,LW,GEN,1.0,0,6,0,0.32,Aminoglycoside
VC_LWR3C3,Vibrio vulnificus,LW,TET,16.0,2,6,0,0.32,Tetracycline
VC_LWR3C3,Vibrio vulnificus,LW,IME,0.25,0,6,0,0.32,Carbapenem
VC_LWR3C3,Vibrio vulnificus,LW,AMI,2.0,0,6,0,0.32,Aminoglycoside
EC_FTR1C1,Escherichia coli,FT,AMO,2.0,0,0,2,0.0,Penicillin + β-lactamase inhibitor
EC_FTR1C1,Escherichia coli,FT,TR/SL,20.0,0,0,2,0.0,Diaminopyrimidines/Sulfonamide
EC_FTR1C1,Escherichia coli,FT,CFX,4,0,0,2,0.0,Cephalosporin
EC_FTR1C1,Escherichia coli,FT,CHL,2.0,0,0,2,0.0,Phenicols
EC_FTR1C1,Escherichia coli,FT,AMP,16.0,1,0,2,0.0,Penicillin
